time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-02-15T18:44:09.320Z,9.159,-84.164,33,4.3,mb,,,,1.5,us,usp0006t0r,2014-11-07T00:57:20.277Z,"30 km S of Quepos, Costa Rica",earthquake,,,,9,reviewed,us,us
1995-02-15T08:18:42.070Z,14.286,-92.252,91.2,4.1,mb,,,,1.1,us,usp0006szn,2014-11-07T00:57:20.202Z,"25 km SSW of Ocós, Guatemala",earthquake,,10.2,,4,reviewed,us,us
1995-02-14T20:46:08.410Z,33.074,-114.956,-0.113,2.62,mc,0,164.4,0.1032,0.185,ci,ci3203180,2016-02-12T03:01:41.100Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,,,,1,reviewed,ci,ci
1995-02-14T18:20:34.920Z,31.74,-115.796,5.925,3.4,ml,10,298,0.9086,0.61,ci,ci3203161,2016-04-02T08:36:26.620Z,"73km E of Maneadero, B.C., MX",earthquake,99,31.61,0.144,5,reviewed,ci,ci
1995-02-14T10:20:47.660Z,14.982,-94.065,40.9,4.2,mb,,,,0.9,us,usp0006sxr,2014-11-07T00:57:19.904Z,"104 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,,7.7,,20,reviewed,us,us
1995-02-14T04:11:25.040Z,15.505,-96.182,33,3.7,mb,,,,0.9,us,usp0006sx9,2014-11-07T00:57:19.843Z,"29 km S of Sector H Tres, Mexico",earthquake,,,,1,reviewed,us,us
1995-02-14T01:44:38.560Z,13.28,-90.093,33,4.5,mb,,,,1.3,us,usp0006sx4,2014-11-07T00:57:19.824Z,"44 km SW of Acajutla, El Salvador",earthquake,,,,28,reviewed,us,us
1995-02-13T04:09:33.050Z,12.523,-81.541,33,4.4,mb,,,,1.2,us,usp0006suh,2014-11-07T00:57:19.259Z,"19 km ESE of San Andrés, Colombia",earthquake,,,,17,reviewed,us,us
1995-02-12T19:26:41.070Z,12.493,-81.446,10,4.4,md,,,,0.4,us,usp0006stv,2014-11-07T00:57:19.151Z,"30 km ESE of San Andrés, Colombia",earthquake,,,,,reviewed,us,upa
1995-02-11T22:45:33.030Z,12.591,-81.576,10.7,5.7,mw,,,,1.1,us,usp0006ss3,2022-04-29T17:39:33.136Z,"14 km E of San Andrés, Colombia",earthquake,,,,,reviewed,us,hrv
1995-02-09T15:43:26.350Z,7.024,-82.602,10,4.2,mb,,,,1.2,us,usp0006sns,2014-11-07T00:57:18.495Z,"115 km SSE of Punta de Burica, Panama",earthquake,,,,6,reviewed,us,us
1995-02-09T01:16:50.550Z,31.282,-115.457,13.1,3,md,,,,,us,usp0006sm9,2014-11-07T00:57:18.316Z,"65 km WNW of San Felipe, Mexico",earthquake,,,,,reviewed,ecx,ecx
1995-02-08T03:36:02.390Z,13.077,-88.622,65.5,4.3,mb,,,,1.2,us,usp0006sjb,2014-11-07T00:57:18.000Z,"24 km SSW of Puerto El Triunfo, El Salvador",earthquake,,,,13,reviewed,us,us
1995-02-05T20:37:10.950Z,6.809,-82.666,11.7,6,mwb,,,,1.1,us,usp0006sea,2022-04-29T17:36:12.677Z,"137 km S of Punta de Burica, Panama",earthquake,,,,,reviewed,us,us
1995-02-05T16:46:52.410Z,16.606,-100.415,33,3.6,mb,,,,0.5,us,usp0006se3,2014-11-07T00:57:17.277Z,"50 km SSW of El Papayo, Mexico",earthquake,,,,1,reviewed,us,us
1995-02-05T02:53:08.670Z,16.558,-100.532,33,3.6,mb,,,,0.8,us,usp0006sd5,2014-11-07T00:57:17.139Z,"60 km S of Hacienda de Cabañas, Mexico",earthquake,,,,1,reviewed,us,us
1995-02-03T01:23:20.640Z,13.55,-90.664,47.5,4.3,mb,,,,1.1,us,usp0006s9s,2014-11-07T00:57:16.221Z,"42 km S of Iztapa, Guatemala",earthquake,,13.9,,27,reviewed,us,us
1995-02-01T23:13:08.280Z,10.362,-103.485,33,4.2,mb,,,,1.1,us,usp0006s7u,2014-11-07T00:57:15.023Z,"northern East Pacific Rise",earthquake,,,,9,reviewed,us,us
1995-02-01T19:59:30.560Z,14.769,-93.758,33,4.4,mb,,,,1.3,us,usp0006s7f,2014-11-07T00:57:14.697Z,"98 km SW of La Esperanza (El Zapotal), Mexico",earthquake,,,,9,reviewed,us,us
1995-01-31T11:33:52.170Z,27.739,-105.114,10,3.5,mb,,,,1,us,usp0006s5r,2014-11-07T00:57:12.588Z,"8 km NE of Camargo, Mexico",earthquake,,,,1,reviewed,us,us
1995-01-31T05:55:51.570Z,15.296,-91.746,161.4,4.6,mb,,,,1.1,us,usp0006s59,2014-11-07T00:57:12.547Z,"2 km N of San Miguel Ixtahuacán, Guatemala",earthquake,,,,30,reviewed,us,us
1995-01-29T16:02:30.530Z,31.8693333,-117.2356667,5.471,4.25,ml,7,306,0.9388,0.08,ci,ci3201618,2016-04-02T02:12:30.716Z,"49km SW of Primo Tapia, B.C., MX",earthquake,1.55,31.61,,80,reviewed,ci,ci
