time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-01-03T09:32:54.710Z,45.301,149.941,33,4.6,mb,40,,,0.82,us,usp000a73h,2014-11-07T01:11:51.270Z,"162 km E of Kuril’sk, Russia",earthquake,,,,20,reviewed,us,us
2001-01-02T21:40:23.520Z,51.839,158.771,33,4.7,mb,52,,,1,us,usp000a72x,2014-11-07T01:11:51.137Z,"124 km SSE of Vilyuchinsk, Russia",earthquake,,,,36,reviewed,us,us
2001-01-02T20:29:49.670Z,32.239,141.508,33,4.9,mb,32,,,0.96,us,usp000a72u,2014-11-07T01:11:51.119Z,"Izu Islands, Japan region",earthquake,,,,23,reviewed,us,us
2001-01-02T18:30:11.450Z,55.187,161.939,61.6,4.7,mb,69,,,0.99,us,usp000a72q,2014-11-07T01:11:51.066Z,"120 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,,10.4,,30,reviewed,us,us
2001-01-02T10:53:23.280Z,37.218,138.431,33,4.9,mb,43,,,0.93,us,usp000a72e,2014-11-07T01:11:50.950Z,"18 km ENE of J?etsu, Japan",earthquake,,,,15,reviewed,us,us
2001-01-02T01:17:08.290Z,54.544,161.251,87.4,4.5,mb,26,,,0.96,us,usp000a720,2014-11-07T01:11:50.772Z,"156 km SE of Atlasovo, Russia",earthquake,,12.6,,17,reviewed,us,us
2001-01-01T14:32:26.370Z,52.507,152.835,487.5,4.6,mb,146,,,0.63,us,usp000a717,2014-11-07T01:11:50.418Z,"275 km WNW of Ozernovskiy, Russia",earthquake,,4.4,,83,reviewed,us,us
2000-12-31T23:50:35.500Z,52.317,160.552,33,4.3,mb,14,,,1.16,us,usp000a708,2014-11-07T01:11:48.035Z,"151 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,3,reviewed,us,us
2000-12-31T08:56:39.780Z,44.653,147.918,100,4.5,mb,20,,,0.7,us,usp000a6zj,2014-11-07T01:11:47.929Z,"63 km S of Kuril’sk, Russia",earthquake,,,,2,reviewed,us,us
2000-12-31T05:33:26.820Z,45.729,150.983,150,3.7,mb,10,,,0.74,us,usp000a6zc,2014-11-07T01:11:47.886Z,"249 km ENE of Kuril’sk, Russia",earthquake,,,,3,reviewed,us,us
2000-12-30T11:47:19.920Z,51.525,159.333,47.9,4.8,mb,63,,,1.21,us,usp000a6xq,2014-11-07T01:11:47.457Z,"168 km SSE of Vilyuchinsk, Russia",earthquake,,,,20,reviewed,us,us
2000-12-30T01:09:57.380Z,30.594,141.083,33,3.8,mb,9,,,1.09,us,usp000a6x5,2014-11-07T01:11:47.397Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-12-28T15:55:47.460Z,26.123,142.297,33,3.5,mb,9,,,1.24,us,usp000a6uq,2014-11-07T01:11:46.986Z,"Bonin Islands, Japan region",earthquake,,,,1,reviewed,us,us
