time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1980-12-23T09:44:23.100Z,-11.492,-73.078,53,4.4,mb,,,,,us,usp0001bds,2014-11-06T23:24:28.315Z,"69 km N of Pangoa, Peru",earthquake,,,,,reviewed,us,us
1980-12-22T11:05:25.600Z,-17.084,-70.063,33,4.9,ms,,,,,us,usp0001bdc,2022-04-28T01:18:49.078Z,"Southern Peru",earthquake,,,,,reviewed,us,us
1980-12-20T20:26:47.200Z,-24.373,-63.417,571,5.2,mb,,,,,us,usp0001bcj,2016-11-10T00:14:57.888Z,"59 km E of Apolinario Saravia, Argentina",earthquake,,,,,reviewed,us,us
1980-12-20T17:00:19.800Z,9.62,-72.649,24,4.7,mb,,,,,us,usp0001bcf,2022-04-28T01:18:36.366Z,"49 km SSW of Machiques, Venezuela",earthquake,,,,,reviewed,us,us
1980-12-20T05:59:22.200Z,-31.852,-71.368,76,4.2,mb,,,,,us,usp0001bc8,2014-11-06T23:24:28.118Z,"30 km SW of Illapel, Chile",earthquake,,,,,reviewed,us,us
1980-12-19T10:39:03.600Z,7.588,-75.948,33,4.7,mb,,,,,us,usp0001bbr,2014-11-06T23:24:28.103Z,"50 km NNW of Ituango, Colombia",earthquake,,,,,reviewed,us,us
1980-12-18T09:03:23.600Z,3.779,-82.599,33,4.6,mb,,,,,us,usp0001bb4,2014-11-06T23:24:28.084Z,"south of Panama",earthquake,,,,,reviewed,us,us
1980-12-17T09:44:13.000Z,-14.836,-72.451,102,4.8,mb,,,,,us,usp0001bar,2014-11-06T23:24:28.054Z,"35 km NE of Puyca, Peru",earthquake,,,,,reviewed,us,us
1980-12-17T08:45:18.700Z,-13.197,-74.402,43,5.2,mb,,,,,us,usp0001bap,2014-11-06T23:24:28.052Z,"7 km NW of Vinchos, Peru",earthquake,,,,,reviewed,us,us
1980-12-17T00:20:02.000Z,7.646,-76.568,59,4.5,mb,,,,,us,usp0001bah,2014-11-06T23:24:28.048Z,"12 km E of Chigorodó, Colombia",earthquake,,,,,reviewed,us,us
1980-12-16T18:45:18.400Z,6.835,-72.923,174,4.6,mb,,,,,us,usp0001baf,2014-11-06T23:24:28.046Z,"8 km WNW of San Andrés, Colombia",earthquake,,,,,reviewed,us,us
1980-12-16T00:35:11.600Z,-17.047,-69.968,33,4.9,mb,,,,,us,usp0001ba5,2022-04-28T01:18:08.100Z,"27 km NNE of Chuquitira, Peru",earthquake,,,,,reviewed,us,us
1980-12-15T10:09:33.000Z,11.494,-86.204,136,5.1,mb,,,,,us,usp0001b9w,2014-11-06T23:24:28.028Z,"26 km S of La Conquista, Nicaragua",earthquake,,,,,reviewed,us,us
1980-12-15T05:05:39.300Z,6.748,-72.934,177,4.5,mb,,,,,us,usp0001b9s,2014-11-06T23:24:28.024Z,"4 km E of Cepitá, Colombia",earthquake,,,,,reviewed,us,us
1980-12-14T22:57:50.000Z,-11.12,-74.124,166,4.6,mb,,,,,us,usp0001b9q,2014-11-06T23:24:28.023Z,"20 km E of Puerto Ocopa, Peru",earthquake,,,,,reviewed,us,us
1980-12-13T13:14:01.100Z,-24.552,-69.555,91,4.7,mb,,,,,us,usp0001b8z,2014-11-06T23:24:27.999Z,"131 km SE of Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1980-12-13T10:10:00.600Z,9.236,-76.703,51,4.5,mb,,,,,us,usp0001b8x,2014-11-06T23:24:27.997Z,"52 km NW of Arboletes, Colombia",earthquake,,,,,reviewed,us,us
1980-12-11T22:21:33.100Z,-24.282,-64.596,33,5,mb,,,,,us,usp0001b84,2014-11-06T23:24:27.974Z,"7 km ENE of Santa Clara, Argentina",earthquake,,,,,reviewed,us,us
1980-12-11T18:15:03.500Z,-21.272,-68.153,80,6.1,mb,,,,,us,usp0001b80,2022-04-28T01:17:25.410Z,"153 km NNE of Calama, Chile",earthquake,,,,,reviewed,us,us
1980-12-10T13:09:28.100Z,-25.818,-70.358,70,4.6,mb,,,,,us,usp0001b7n,2014-11-06T23:24:27.958Z,"47 km SSE of Taltal, Chile",earthquake,,,,,reviewed,us,us
1980-12-09T00:51:48.200Z,-33.013,-70.253,108,4.5,mb,,,,,us,usp0001b74,2014-11-06T23:24:27.941Z,"37 km ESE of Los Andes, Chile",earthquake,,,,,reviewed,us,us
1980-12-07T14:51:37.900Z,-29.501,-69.344,122,4,mb,,,,,us,usp0001b6b,2014-11-06T23:24:27.916Z,"100 km NW of San José de Jáchal, Argentina",earthquake,,,,,reviewed,us,us
1980-12-06T11:09:31.800Z,0.913,-90.61,10,4.7,mb,,,,,us,usp0001b5z,2014-11-06T23:24:27.905Z,"185 km N of Puerto Ayora, Ecuador",earthquake,,,,,reviewed,us,us
1980-12-06T03:43:10.900Z,-31.298,-67.572,45,4.8,mb,,,,,us,usp0001b5u,2014-11-06T23:24:27.901Z,"74 km S of San Agustín de Valle Fértil, Argentina",earthquake,,,,,reviewed,us,us
1980-12-04T00:21:05.300Z,3.317,-31.459,10,5.2,mb,,,,,us,usp0001b5a,2014-11-06T23:24:27.885Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1980-12-03T12:09:14.400Z,12.521,-87.95,33,4.6,mb,,,,,us,usp0001b4y,2014-11-06T23:24:27.873Z,"59 km WSW of Jiquilillo, Nicaragua",earthquake,,,,,reviewed,us,us
1980-12-03T08:51:40.900Z,5.899,-75.698,121,4.6,mb,,,,,us,usp0001b4v,2014-11-06T23:24:27.870Z,"4 km SW of Fredonia, Colombia",earthquake,,,,,reviewed,us,us
1980-12-02T07:44:57.700Z,10.529,-67.639,35,4.2,mb,,,,,us,usp0001b4h,2014-11-06T23:24:27.861Z,"24 km N of El Limón, Venezuela",earthquake,,,,,reviewed,us,us
1980-11-29T06:33:53.100Z,1.423,-84.574,33,5,ms,,,,,us,usp0001b2v,2014-11-06T23:24:27.806Z,"off the coast of Ecuador",earthquake,,,,,reviewed,us,us
1980-11-29T06:25:44.800Z,-22.649,-68.413,114,4.7,mb,,,,,us,usp0001b2u,2014-11-06T23:24:27.805Z,"36 km NW of San Pedro de Atacama, Chile",earthquake,,,,,reviewed,us,us
1980-11-27T22:04:20.900Z,0.313,-79.206,33,4.8,mb,,,,,us,usp0001b21,2014-11-06T23:24:27.780Z,"29 km E of Rosa Zarate, Ecuador",earthquake,,,,,reviewed,us,us
1980-11-26T23:10:41.700Z,6.659,-77.692,33,4.8,mb,,,,,us,usp0001b1m,2014-11-06T23:24:27.767Z,"49 km S of Juradó, Colombia",earthquake,,,,,reviewed,us,us
1980-11-26T17:35:39.100Z,8.045,-72.441,40,5,mb,,,,,us,usp0001b1h,2022-04-28T01:21:42.953Z,"18 km NNE of Cúcuta, Colombia",earthquake,,,,,reviewed,us,us
1980-11-26T11:51:00.600Z,-23.862,-68.764,110,5,mb,,,,,us,usp0001b1d,2014-11-06T23:24:27.761Z,"120 km SSW of San Pedro de Atacama, Chile",earthquake,,,,,reviewed,us,us
1980-11-25T10:15:06.100Z,12.308,-88.743,54,4.9,mb,,,,,us,usp0001b04,2014-11-06T23:24:27.656Z,"109 km S of Puerto El Triunfo, El Salvador",earthquake,,,,,reviewed,us,us
1980-11-25T06:04:02.900Z,-34.857,-70.743,96,5.1,mb,,,,,us,usp0001b01,2014-11-06T23:24:27.653Z,"Chile-Argentina border region",earthquake,,,,,reviewed,us,us
1980-11-24T21:41:09.700Z,6.71,-72.965,168,5,mb,,,,,us,usp0001azp,2014-11-06T23:24:27.642Z,"5 km SSE of Cepitá, Colombia",earthquake,,,,,reviewed,us,us
1980-11-24T20:46:36.800Z,-22.534,-68.601,116,5.1,mb,,,,,us,usp0001azm,2014-11-06T23:24:27.640Z,"34 km ESE of Calama, Chile",earthquake,,,,,reviewed,us,us
1980-11-24T20:34:18.700Z,-14.904,-76.234,33,5.1,mb,,,,,us,usp0001azj,2014-11-06T23:24:27.638Z,"97 km SW of Santiago, Peru",earthquake,,,,,reviewed,us,us
1980-11-24T19:26:58.400Z,-23.955,-66.695,238,3.8,mb,,,,,us,usp0001azf,2014-11-06T23:24:27.635Z,"48 km NW of San Antonio de los Cobres, Argentina",earthquake,,,,,reviewed,us,us
1980-11-24T11:03:14.500Z,-9.269,-74.076,165,4.5,mb,,,,,us,usp0001azb,2014-11-06T23:24:27.632Z,"78 km ESE of Tournavista, Peru",earthquake,,,,,reviewed,us,us
1980-11-22T13:37:51.600Z,-30.816,-71.456,81,4.6,mb,,,,,us,usp0001axf,2014-11-06T23:24:27.483Z,"34 km SW of Ovalle, Chile",earthquake,,,,,reviewed,us,us
1980-11-22T01:58:48.500Z,-22.493,-69.043,105,4.8,mb,,,,,us,usp0001ax8,2014-11-06T23:24:27.476Z,"12 km WSW of Calama, Chile",earthquake,,,,,reviewed,us,us
1980-11-20T03:29:42.900Z,-4.486,-38.266,10,5.1,mb,,,,,us,usp0001aw9,2022-04-28T01:20:52.890Z,"32 km SE of Chorozinho, Brazil",earthquake,,,,,reviewed,us,us
1980-11-18T16:34:38.000Z,6.808,-72.884,168,4.9,mb,,,,,us,usp0001avr,2014-11-06T23:24:27.417Z,"3 km W of San Andrés, Colombia",earthquake,,,,,reviewed,us,us
1980-11-17T16:50:20.700Z,10.86,-69.513,33,4.6,mb,,,,,us,usp0001av3,2014-11-06T23:24:27.390Z,"62 km SSE of Coro, Venezuela",earthquake,,,,,reviewed,us,us
1980-11-17T01:24:56.000Z,3.994,-76.122,122,4,mb,,,,,us,usp0001auw,2014-11-06T23:24:27.382Z,"11 km E of San Pedro, Colombia",earthquake,,,,,reviewed,us,us
1980-11-16T08:45:28.100Z,-10.51,-76.675,264,4.2,mb,,,,,us,usp0001auk,2014-11-06T23:24:27.297Z,"19 km W of Yanahuanca, Peru",earthquake,,,,,reviewed,us,us
1980-11-12T21:23:04.300Z,-8.06,-50.191,33,4.9,mb,,,,,us,usp0001asw,2022-04-28T01:20:24.959Z,"17 km W of Redenção, Brazil",earthquake,,,,,reviewed,us,us
1980-11-12T11:54:33.900Z,-18.947,-69.245,113,5.1,mb,,,,,us,usp0001ask,2014-11-06T23:24:27.203Z,"122 km ESE of Arica, Chile",earthquake,,,,,reviewed,us,us
1980-11-12T11:15:32.900Z,-13.282,-74.522,37,4.9,mb,,,,,us,usp0001asj,2014-11-06T23:24:27.202Z,"18 km WSW of Vinchos, Peru",earthquake,,,,,reviewed,us,us
1980-11-12T07:54:24.600Z,-23.538,-69.402,110,4,mb,,,,,us,usp0001asd,2014-11-06T23:24:27.198Z,"102 km E of Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1980-11-12T06:58:11.600Z,-13.347,-74.545,71,4.9,mb,,,,,us,usp0001asb,2020-08-26T21:18:57.124Z,"23 km WSW of Vinchos, Peru",earthquake,,,,,reviewed,us,us
1980-11-10T22:21:13.800Z,-13.194,-74.524,48,5.1,mb,,,,,us,usp0001arq,2022-04-28T01:20:21.994Z,"17 km SW of Antaparco, Peru",earthquake,,,,,reviewed,us,us
1980-11-10T16:24:40.500Z,-31.576,-67.468,21,5.7,mb,,,,,us,usp0001arm,2022-04-28T01:20:20.897Z,"77 km E of Caucete, Argentina",earthquake,,,,,reviewed,us,us
1980-11-09T14:11:07.800Z,-17.025,-72.797,53,5.1,mb,,,,,us,usp0001ar5,2014-11-06T23:24:27.155Z,"45 km SSW of Camaná, Peru",earthquake,,,,,reviewed,us,us
1980-11-08T21:35:43.100Z,-24.341,-67.654,103,5.4,mb,,,,,us,usp0001aqh,2016-11-09T23:55:00.027Z,"136 km W of San Antonio de los Cobres, Argentina",earthquake,,,,,reviewed,us,us
1980-11-06T11:24:12.400Z,-18.5,-69.217,137,4.8,mb,,,,,us,usp0001apa,2014-11-06T23:24:27.095Z,"108 km SW of Curahuara de Carangas, Bolivia",earthquake,,,,,reviewed,us,us
1980-11-05T19:24:25.300Z,-15.931,-72.275,129,4.8,mb,,,,,us,usp0001ap4,2014-11-06T23:24:27.089Z,"27 km S of Ayo, Peru",earthquake,,,,,reviewed,us,us
1980-11-02T18:21:15.600Z,-4.526,-79.444,95,5,mb,,,,,us,usp0001an2,2014-11-06T23:24:27.053Z,"25 km SSE of Cariamanga, Ecuador",earthquake,,,,,reviewed,us,us
1980-10-31T05:10:51.400Z,2.689,-78.917,33,4.5,mb,,,,,us,usp0001akz,2014-11-06T23:24:27.014Z,"near the west coast of Colombia",earthquake,,,,,reviewed,us,us
1980-10-30T22:07:09.800Z,6.744,-73.007,167,5,mb,,,,,us,usp0001akr,2014-11-06T23:24:27.007Z,"3 km WSW of Cepitá, Colombia",earthquake,,,,,reviewed,us,us
1980-10-29T02:59:08.600Z,11.41,-87.565,33,4.5,mb,,,,,us,usp0001ajc,2014-11-06T23:24:26.962Z,"near the coast of Nicaragua",earthquake,,,,,reviewed,us,us
1980-10-28T23:20:00.000Z,7.24,-74.818,72,5.1,mb,,,,,us,usp0001aj9,2016-11-09T23:49:51.958Z,"22 km NW of Segovia, Colombia",earthquake,,,,,reviewed,us,us
1980-10-28T20:20:19.700Z,-17.094,-73.88,33,4.7,mb,,,,,us,usp0001aj4,2014-11-06T23:24:26.954Z,"101 km SSW of Atico, Peru",earthquake,,,,,reviewed,us,us
1980-10-27T09:41:30.400Z,-19.547,-70.332,73,4.8,mb,,,,,us,usp0001ah3,2014-11-06T23:24:26.921Z,"76 km NNW of Iquique, Chile",earthquake,,,,,reviewed,us,us
1980-10-25T07:40:09.200Z,6.648,-72.865,180,5,mb,,,,,us,usp0001aes,2014-11-06T23:24:26.848Z,"6 km WSW of Molagavita, Colombia",earthquake,,,,,reviewed,us,us
1980-10-25T00:31:33.100Z,-34.872,-70.889,104,4.3,mb,,,,,us,usp0001aee,2014-11-06T23:24:26.837Z,"22 km SE of Chimbarongo, Chile",earthquake,,,,,reviewed,us,us
1980-10-24T07:47:05.200Z,-22.974,-66.592,186,4.5,mb,,,,,us,usp0001adt,2014-11-06T23:24:26.818Z,"96 km WSW of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
1980-10-22T22:59:54.100Z,-36.495,-98.605,10,5.6,ms,,,,,us,usp0001acq,2022-04-28T01:25:17.865Z,"",earthquake,,,,,reviewed,us,us
1980-10-21T12:55:28.700Z,-2.04,-79.543,112,4.8,mb,,,,,us,usp0001aby,2014-11-06T23:24:26.757Z,"11 km NNE of Milagro, Ecuador",earthquake,,,,,reviewed,us,us
1980-10-18T19:26:51.000Z,-34.058,-70.384,33,4.5,mb,,,,,us,usp0001aap,2014-11-06T23:24:26.710Z,"28 km ENE of Machalí, Chile",earthquake,,,,,reviewed,us,us
1980-10-17T17:41:09.600Z,-14.416,-76.022,33,4.5,mb,,,,,us,usp0001aa3,2014-11-06T23:24:26.692Z,"42 km SW of Santiago, Peru",earthquake,,,,,reviewed,us,us
1980-10-10T19:10:01.800Z,-8.435,-74.642,135,4.7,mb,,,,,us,usp0001a6f,2014-11-06T23:24:26.570Z,"11 km WSW of Pucallpa, Peru",earthquake,,,,,reviewed,us,us
1980-10-10T12:01:14.200Z,-31.749,-71.859,33,4.7,mb,,,,,us,usp0001a5v,2014-11-06T23:24:26.542Z,"66 km W of Illapel, Chile",earthquake,,,,,reviewed,us,us
1980-10-09T18:59:48.400Z,12.078,-87.941,33,4.3,mb,,,,,us,usp0001a5f,2014-11-06T23:24:26.474Z,"91 km SW of Jiquilillo, Nicaragua",earthquake,,,,,reviewed,us,us
1980-10-08T22:01:34.800Z,-1.38,-77.686,190,5.5,mb,,,,,us,usp0001a4x,2022-04-28T01:23:27.740Z,"37 km ENE of Puyo, Ecuador",earthquake,,,,,reviewed,us,us
1980-10-07T09:45:26.600Z,-33.354,-68.207,45,4.3,mb,,,,,us,usp0001a4c,2014-11-06T23:24:26.344Z,"38 km SE of San Martín, Argentina",earthquake,,,,,reviewed,us,us
1980-10-06T14:48:57.700Z,-22.855,-66.841,211,4.7,mb,,,,,us,usp0001a3v,2014-11-06T23:24:26.328Z,"118 km W of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
1980-10-06T14:08:55.400Z,-32.991,-67.803,34,4.4,mb,,,,,us,usp0001a3u,2014-11-06T23:24:26.327Z,"62 km E of San Martín, Argentina",earthquake,,,,,reviewed,us,us
1980-10-04T04:10:31.000Z,-28.736,-71.658,33,4.7,mb,,,,,us,usp0001a2t,2014-11-06T23:24:26.280Z,"89 km W of Vallenar, Chile",earthquake,,,,,reviewed,us,us
1980-10-01T18:29:24.500Z,-19.269,-63.907,602,4.3,mb,,,,,us,usp0001a1x,2014-11-06T23:24:26.250Z,"41 km E of Padilla, Bolivia",earthquake,,,,,reviewed,us,us
1980-09-29T06:17:53.400Z,-32.337,-69.075,123,4.2,mb,,,,,us,usp0001a15,2014-11-06T23:24:26.226Z,"65 km NNW of Mendoza, Argentina",earthquake,,,,,reviewed,us,us
1980-09-29T00:31:54.800Z,-17.407,-69.882,135,4.9,mb,,,,,us,usp0001a12,2014-11-06T23:24:26.223Z,"17 km ENE of Tarata, Peru",earthquake,,,,,reviewed,us,us
1980-09-28T15:36:02.600Z,-31.249,-68.464,110,4,mb,,,,,us,usp0001a0u,2014-11-06T23:24:26.215Z,"20 km N of San Martín, Argentina",earthquake,,,,,reviewed,us,us
1980-09-26T09:02:26.400Z,-19.65,-69.431,115,4.5,mb,,,,,us,usp00019zk,2014-11-06T23:24:26.173Z,"97 km NE of Iquique, Chile",earthquake,,,,,reviewed,us,us
1980-09-25T05:44:39.200Z,-24.093,-67.064,206,4.5,mb,,,,,us,usp00019yx,2014-11-06T23:24:26.152Z,"76 km W of San Antonio de los Cobres, Argentina",earthquake,,,,,reviewed,us,us
1980-09-25T00:49:44.100Z,-29.151,-71.416,33,4.5,mb,,,,,us,usp00019yv,2014-11-06T23:24:26.149Z,"85 km N of La Serena, Chile",earthquake,,,,,reviewed,us,us
1980-09-23T00:18:19.800Z,-18.086,-69.976,134,4.7,mb,,,,,us,usp00019xp,2014-11-06T23:24:26.112Z,"27 km SE of Calana, Peru",earthquake,,,,,reviewed,us,us
1980-09-22T20:05:07.800Z,8.053,-82.569,55,4.7,mb,,,,,us,usp00019xj,2014-11-06T23:24:26.107Z,"32 km E of Punta de Burica, Panama",earthquake,,,,,reviewed,us,us
1980-09-21T22:38:57.400Z,-12.943,-75.297,104,3.9,mb,,,,,us,usp00019x5,2014-11-06T23:24:26.096Z,"21 km WNW of Santa Ana, Peru",earthquake,,,,,reviewed,us,us
1980-09-19T02:07:34.400Z,3.984,-31.52,10,4.7,mb,,,,,us,usp00019ve,2014-11-06T23:24:26.039Z,"central Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
1980-09-18T03:00:56.500Z,-33.259,-70.441,89,4,mb,,,,,us,usp00019v4,2014-11-06T23:24:26.029Z,"19 km E of Chicureo Abajo, Chile",earthquake,,,,,reviewed,us,us
1980-09-16T22:08:22.600Z,-7.114,-75.805,33,4.9,mb,,,,,us,usp00019uk,2014-11-06T23:24:26.011Z,"61 km ESE of Picota, Peru",earthquake,,,,,reviewed,us,us
1980-09-16T12:27:46.800Z,3.504,-79.092,33,4.6,mb,,,,,us,usp00019uc,2014-11-06T23:24:26.004Z,"131 km NNW of Mosquera, Colombia",earthquake,,,,,reviewed,us,us
1980-09-14T23:41:58.100Z,-1.831,-78.048,167,4.3,mb,,,,,us,usp00019tt,2014-11-06T23:24:25.985Z,"Ecuador",earthquake,,,,,reviewed,us,us
1980-09-14T08:29:35.000Z,6.87,-73.145,153,4.3,mb,,,,,us,usp00019th,2014-11-06T23:24:25.977Z,"northern Colombia",earthquake,,,,,reviewed,us,us
1980-09-13T20:06:11.700Z,-20.652,-66.464,239,4.4,mb,,,,,us,usp00019t7,2014-11-06T23:24:25.967Z,"40 km NW of Atocha, Bolivia",earthquake,,,,,reviewed,us,us
1980-09-10T22:12:48.900Z,-24.194,-67.228,190,4.6,mb,,,,,us,usp00019s2,2014-11-06T23:24:25.924Z,"92 km W of San Antonio de los Cobres, Argentina",earthquake,,,,,reviewed,us,us
1980-09-10T16:20:28.900Z,6.943,-73.253,153,4.3,mb,,,,,us,usp00019s0,2014-11-06T23:24:25.922Z,"5 km NE of Betulia, Colombia",earthquake,,,,,reviewed,us,us
1980-09-09T02:34:58.900Z,-29.173,-68.245,116,4.5,mb,,,,,us,usp00019rb,2014-11-06T23:24:25.902Z,"45 km S of Vinchina, Argentina",earthquake,,,,,reviewed,us,us
1980-09-05T11:45:24.000Z,12.01,-59.337,33,4.9,mb,,,,,us,usp00019pk,2016-11-09T23:24:45.466Z,"119 km S of Oistins, Barbados",earthquake,,,,,reviewed,us,us
1980-09-04T09:53:18.700Z,-24.302,-69.41,76,4.9,mb,,,,,us,usp00019p8,2014-11-06T23:24:25.835Z,"123 km SE of Antofagasta, Chile",earthquake,,,,,reviewed,us,us
1980-09-04T03:39:21.200Z,2.457,-84.478,10,4.8,mb,,,,,us,usp00019p5,2014-11-06T23:24:25.831Z,"off the coast of Central America",earthquake,,,,,reviewed,us,us
1980-09-03T22:12:39.100Z,3.238,-78.19,33,5.8,ms,,,,,us,usp00019p2,2022-04-28T01:26:18.358Z,"77 km NW of Timbiquí, Colombia",earthquake,,,,,reviewed,us,us
1980-09-03T18:48:36.800Z,-1.904,-78.054,154,4.8,mb,,,,,us,usp00019p0,2014-11-06T23:24:25.826Z,"24 km SSW of Palora, Ecuador",earthquake,,,,,reviewed,us,us
1980-09-03T10:50:34.100Z,2.139,-79.657,33,4.3,mb,,,,,us,usp00019nv,2014-11-06T23:24:25.820Z,"103 km WNW of Tumaco, Colombia",earthquake,,,,,reviewed,us,us
1980-09-03T05:34:41.500Z,8.05,-77.654,33,4.8,mb,,,,,us,usp00019ns,2014-11-06T23:24:25.806Z,"7 km WNW of Boca de Cupé, Panama",earthquake,,,,,reviewed,us,us
1980-09-01T21:18:25.500Z,-36.378,-97.448,10,4.8,mb,,,,,us,usp00019na,2014-11-06T23:24:25.790Z,"West Chile Rise",earthquake,,,,,reviewed,us,us
1980-08-31T20:02:00.800Z,3.25,-79.035,22,4.8,mb,,,,,us,usp00019n0,2014-11-06T23:24:25.781Z,"104 km NW of Mosquera, Colombia",earthquake,,,,,reviewed,us,us
1980-08-31T17:03:22.300Z,-6.25,-80.884,28,5.2,mb,,,,,us,usp00019mw,2014-11-06T23:24:25.777Z,"near the coast of northern Peru",earthquake,,,,,reviewed,us,us
1980-08-31T12:04:57.400Z,3.766,-78.783,26,4.8,mb,,,,,us,usp00019mr,2014-11-06T23:24:25.772Z,"south of Panama",earthquake,,,,,reviewed,us,us
1980-08-31T03:17:42.900Z,3.579,-78.562,33,4.5,mb,,,,,us,usp00019mg,2014-11-06T23:24:25.764Z,"119 km N of Mosquera, Colombia",earthquake,,,,,reviewed,us,us
1980-08-30T19:55:04.900Z,-29.278,-71.234,100,5,mb,,,,,us,usp00019md,2014-11-06T23:24:25.761Z,"69 km N of La Serena, Chile",earthquake,,,,,reviewed,us,us
1980-08-30T19:38:38.900Z,3.597,-78.621,25,4.7,mb,,,,,us,usp00019mc,2014-11-06T23:24:25.760Z,"121 km N of Mosquera, Colombia",earthquake,,,,,reviewed,us,us
1980-08-30T03:29:57.900Z,-22.24,-68.53,123,4.5,mb,,,,,us,usp00019ky,2014-11-06T23:24:25.747Z,"47 km ENE of Calama, Chile",earthquake,,,,,reviewed,us,us
1980-08-29T21:25:55.000Z,-22.892,-66.425,240,4.6,mb,,,,,us,usp00019ku,2014-11-06T23:24:25.743Z,"77 km WSW of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
1980-08-29T10:38:13.700Z,-39.664,-73.103,34,5.4,mb,,,,,us,usp00019kk,2022-04-28T01:31:31.870Z,"18 km NNE of Las Animas, Chile",earthquake,,,,,reviewed,us,us
1980-08-28T11:40:17.100Z,-22.723,-66.274,294,4.6,mb,,,,,us,usp00019k2,2014-11-06T23:24:25.719Z,"59 km W of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
1980-08-24T23:53:40.200Z,-32.313,-72.125,33,4.8,mb,,,,,us,usp00019hy,2014-11-06T23:24:25.549Z,"85 km W of La Ligua, Chile",earthquake,,,,,reviewed,us,us
1980-08-24T19:26:36.700Z,-23.038,-69.088,75,4.8,mb,,,,,us,usp00019hs,2014-11-06T23:24:25.523Z,"66 km SSW of Calama, Chile",earthquake,,,,,reviewed,us,us
1980-08-24T01:01:07.400Z,8.069,-77.341,82,5,mb,,,,,us,usp00019hc,2014-11-06T23:24:25.511Z,"18 km ENE of Púcuro, Panama",earthquake,,,,,reviewed,us,us
1980-08-24T00:52:46.700Z,7.919,-77.844,33,5.2,mb,,,,,us,usp00019hb,2022-04-28T01:31:17.410Z,"14 km SSE of Camogantí, Panama",earthquake,,,,,reviewed,us,us
1980-08-23T19:18:50.800Z,-28.028,-66.719,174,4.5,mb,,,,,us,usp00019h6,2014-11-06T23:24:25.505Z,"53 km SE of Londres, Argentina",earthquake,,,,,reviewed,us,us
1980-08-23T18:28:44.800Z,10.961,-85.608,33,4.9,mb,,,,,us,usp00019h5,2014-11-06T23:24:25.504Z,"12 km SSE of La Cruz, Costa Rica",earthquake,,,,,reviewed,us,us
1980-08-23T04:28:13.600Z,6.824,-73.013,160,4.9,mb,,,,,us,usp00019gv,2014-11-06T23:24:25.494Z,"8 km NNW of Cepitá, Colombia",earthquake,,,,,reviewed,us,us
