time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1926-03-11T10:42:05.880Z,-9.119,-72.328,15,5.96,mw,,,,,iscgem,iscgem909762,2022-04-25T23:14:24.224Z,"54 km ESE of Marechal Thaumaturgo, Brazil",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1926-02-15T02:59:50.600Z,12.104,-88.451,15,6.7,mw,,,,,iscgem,iscgem909744,2022-04-25T23:13:50.945Z,"128 km SSW of Chirilagua, El Salvador",earthquake,,18.5,0.21,,reviewed,iscgem,iscgem
1926-02-08T15:18:01.820Z,12.292,-88.801,20,7.13,mw,,,,,iscgem,iscgem909737,2022-04-25T21:12:39.460Z,"113 km SSW of Puerto El Triunfo, El Salvador",earthquake,,25.6,0.24,,reviewed,iscgem,iscgem
1926-02-01T01:17:52.590Z,11.186,-62.441,190,5.93,mw,,,,,iscgem,iscgem909727,2022-04-25T23:13:34.322Z,"69 km NNW of Güiria, Venezuela",earthquake,,21,0.4,,reviewed,iscgem,iscgem
1926-01-01T21:37:19.380Z,-23.508,-70.539,35,6.19,mw,,,,,iscgem,iscgem909699,2022-04-25T23:12:58.215Z,"21 km NW of Antofagasta, Chile",earthquake,,7.8,0.2,,reviewed,iscgem,iscgem
1925-12-27T17:38:33.370Z,-6.497,-81.276,15,6.3,mw,,,,,iscgem,iscgem910785,2022-04-25T23:29:00.687Z,"115 km SSW of Sechura, Peru",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1925-11-17T00:17:52.210Z,-10.575,-80.622,10,6.32,mw,,,,,iscgem,iscgem910740,2022-04-25T23:28:22.321Z,"274 km WSW of Puerto Casma, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-11-06T13:57:48.010Z,-12.031,-74.143,15,6.04,mw,,,,,iscgem,iscgem910729,2022-04-25T23:28:10.695Z,"71 km NE of Paucarbamba, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-10-13T17:40:38.120Z,10.702,-42.279,10,7.11,mw,,,,,iscgem,iscgem910710,2022-04-25T23:28:01.876Z,"northern Mid-Atlantic Ridge",earthquake,,25,0.4,,reviewed,iscgem,iscgem
1925-09-12T09:26:08.820Z,-8.381,-75.492,15,5.69,mw,,,,,iscgem,iscgem910681,2022-04-25T23:27:53.810Z,"58 km NNW of San Alejandro, Peru",earthquake,,7.7,0.33,,reviewed,iscgem,iscgem
1925-08-11T19:41:36.980Z,-35.538,-72.381,35,6.05,mw,,,,,iscgem,iscgem910642,2022-04-25T23:27:33.155Z,"22 km S of Constitución, Chile",earthquake,,12.8,0.46,,reviewed,iscgem,iscgem
1925-07-31T08:46:19.100Z,5.037,-78.956,15,5.87,mw,,,,,iscgem,iscgem910626,2022-04-25T23:27:24.177Z,"176 km W of Pizarro, Colombia",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1925-07-05T07:02:05.280Z,11.633,-39.464,10,5.66,mw,,,,,iscgem,iscgem910588,2022-04-25T23:27:13.086Z,"North Atlantic Ocean",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-05-15T11:57:05.280Z,-25.468,-70.445,30,6.31,mw,,,,,iscgem,iscgem910497,2022-04-25T23:25:54.251Z,"7 km SSE of Taltal, Chile",earthquake,,23,0.29,,reviewed,iscgem,iscgem
1925-03-29T21:12:35.940Z,7.879,-77.83,15,6.4,mw,,,,,iscgem,iscgem910429,2022-04-25T23:24:58.018Z,"19 km SSE of Camogantí, Panama",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1925-01-28T10:58:45.360Z,9.73,-81.643,15,6.2,mw,,,,,iscgem,iscgem910342,2022-04-25T23:24:16.214Z,"66 km NNE of Kusapín, Panama",earthquake,,25,0.26,,reviewed,iscgem,iscgem
1925-01-26T19:02:20.780Z,8.464,-83.327,15,6.24,mw,,,,,iscgem,iscgem910339,2022-04-25T23:24:13.379Z,"28 km WSW of Golfito, Costa Rica",earthquake,,9.8,0.43,,reviewed,iscgem,iscgem
1924-10-18T23:05:31.670Z,2.959,-79.885,15,6.07,mw,,,,,iscgem,iscgem911164,2022-04-25T21:13:47.709Z,"167 km WNW of Mosquera, Colombia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1924-10-12T19:34:16.060Z,-0.205,-29.595,10,6.42,mw,,,,,iscgem,iscgem911155,2022-04-25T23:33:38.263Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1924-07-22T04:04:00.740Z,-1.248,-78.917,15,6.23,mw,,,,,iscgem,iscgem911038,2022-04-25T23:31:36.459Z,"33 km W of Ambato, Ecuador",earthquake,,14.6,0.2,,reviewed,iscgem,iscgem
1924-07-07T17:20:41.070Z,-17.258,-61.788,15,5.59,mw,,,,,iscgemsup,iscgemsup911018,2022-05-09T17:53:10.853Z,"109 km E of Okinawa Número Uno, Bolivia",earthquake,,25,0.29,,reviewed,iscgemsup,iscgemsup
1924-07-06T14:18:51.100Z,7.218,-77.696,20,6.43,mw,,,,,iscgem,iscgem911013,2022-04-25T23:31:16.844Z,"14 km NNE of Juradó, Colombia",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1924-06-22T22:29:06.280Z,5.082,-78.608,15,5.84,mw,,,,,iscgem,iscgem910995,2022-04-25T23:31:11.065Z,"138 km W of Pizarro, Colombia",earthquake,,25,0.28,,reviewed,iscgem,iscgem
1924-05-01T19:54:23.630Z,12.415,-89.015,20,6.69,mw,,,,,iscgem,iscgem910933,2022-04-25T23:30:51.802Z,"108 km SSW of Puerto El Triunfo, El Salvador",earthquake,,25.6,0.29,,reviewed,iscgem,iscgem
1924-03-25T15:03:34.560Z,10.531,-83.962,25,6.01,mw,,,,,iscgem,iscgem910884,2022-04-25T23:30:16.828Z,"35 km ENE of Pital, Costa Rica",earthquake,,13.7,0.2,,reviewed,iscgem,iscgem
1924-03-25T14:06:57.490Z,9.484,-84.902,25,6.21,mw,,,,,iscgem,iscgem910883,2022-04-25T23:30:11.682Z,"33 km WSW of Jacó, Costa Rica",earthquake,,15.2,0.3,,reviewed,iscgem,iscgem
1924-03-24T20:29:18.220Z,9.727,-84.148,25,6.08,mw,,,,,iscgem,iscgem910881,2022-04-25T23:30:10.265Z,"8 km S of San Ignacio, Costa Rica",earthquake,,22.4,0.2,,reviewed,iscgem,iscgem
1924-03-11T22:44:25.790Z,-3.277,-81.7,15,6.04,mw,,,,,iscgem,iscgem910863,2022-04-25T23:29:55.368Z,"117 km NW of Máncora, Peru",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1924-03-11T10:41:18.180Z,10.081,-84.898,20,6.35,mw,,,,,iscgem,iscgem910860,2022-04-25T23:29:53.833Z,"13 km NNW of Puntarenas, Costa Rica",earthquake,,13.4,0.2,,reviewed,iscgem,iscgem
1924-03-04T11:43:44.410Z,9.906,-86.154,15,6.52,mw,,,,,iscgem,iscgem910854,2022-04-25T23:29:52.713Z,"68 km W of Sámara, Costa Rica",earthquake,,10.5,0.31,,reviewed,iscgem,iscgem
1924-03-04T10:07:52.210Z,9.587,-84.515,25,6.65,mw,,,,,iscgem,iscgem910853,2022-04-25T23:29:51.408Z,"12 km ESE of Jacó, Costa Rica",earthquake,,15.1,0.4,,reviewed,iscgem,iscgem
1924-01-29T01:54:58.960Z,-28.183,-70.715,45,6.8,mw,,,,,iscgem,iscgem910820,2022-04-25T23:29:25.973Z,"43 km N of Vallenar, Chile",earthquake,,12.8,0.4,,reviewed,iscgem,iscgem
1923-12-22T09:56:12.090Z,4.56,-73.509,15,6.38,mw,,,,,iscgem,iscgem911781,2022-04-25T21:14:12.034Z,"14 km S of Gachalá, Colombia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1923-12-14T10:31:19.960Z,0.691,-78.19,10,6.26,mw,,,,,iscgem,iscgem911774,2022-04-25T23:39:34.239Z,"28 km WNW of El Ángel, Ecuador",earthquake,,3.6,0.57,,reviewed,iscgem,iscgem
1923-11-06T17:15:23.250Z,-38.708,-73.182,35,6.16,mw,,,,,iscgem,iscgem911723,2022-04-25T23:39:16.690Z,"1 km W of Carahue, Chile",earthquake,,9.4,0.38,,reviewed,iscgem,iscgem
1923-09-26T02:29:22.790Z,1.682,-30.409,10,6.13,mw,,,,,iscgem,iscgem911656,2022-04-25T23:38:41.181Z,"central Mid-Atlantic Ridge",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1923-08-17T01:05:11.140Z,-25.164,-70.926,35,6.18,mw,,,,,iscgem,iscgem911507,2022-04-25T23:37:40.446Z,"51 km WNW of Taltal, Chile",earthquake,,10.8,0.2,,reviewed,iscgem,iscgem
1923-08-08T12:01:19.630Z,10.384,-62.623,20,6.3,mw,,,,,iscgem,iscgem911491,2022-04-25T23:37:00.559Z,"41 km WSW of Güiria, Venezuela",earthquake,,37.1,0.2,,reviewed,iscgem,iscgem
1923-07-10T00:29:17.240Z,-30.207,-71.799,35,6.4,mw,,,,,iscgem,iscgem911441,2022-04-25T23:36:23.773Z,"52 km WSW of Coquimbo, Chile",earthquake,,19.5,0.2,,reviewed,iscgem,iscgem
1923-05-04T22:26:51.220Z,-28.89,-71.405,35,6.56,mw,,,,,iscgem,iscgem911356,2022-05-09T22:48:50.685Z,"72 km WSW of Vallenar, Chile",earthquake,,17.2,0.2,,reviewed,iscgem,iscgem
1922-11-26T13:30:00.810Z,-29.85,-71.474,35,6.21,mw,,,,,iscgem,iscgem912092,2022-04-25T23:42:31.451Z,"17 km NW of Coquimbo, Chile",earthquake,,20.3,0.39,,reviewed,iscgem,iscgem
1922-11-17T11:02:54.010Z,-30.42,-72.486,15,6.76,mw,,,,,iscgem,iscgem912083,2022-04-25T23:42:30.344Z,"121 km WSW of Coquimbo, Chile",earthquake,,14.3,0.29,,reviewed,iscgem,iscgem
1922-11-11T18:09:35.450Z,-28.037,-71.482,35,6.71,mw,,,,,iscgem,iscgem912063,2022-04-25T23:42:29.229Z,"92 km NW of Vallenar, Chile",earthquake,,14.8,0.2,,reviewed,iscgem,iscgem
1922-11-11T04:32:51.000Z,-28.293,-69.852,70,8.5,mw,,,,,official,official19221111043251_30,2022-04-25T23:42:28.127Z,"94 km ENE of Vallenar, Chile",earthquake,,,,,automatic,iscgem,official
1922-11-07T23:00:17.680Z,-28.369,-71.942,25,6.99,mw,,,,,iscgem,iscgem912057,2022-04-25T21:14:18.405Z,"118 km WNW of Vallenar, Chile",earthquake,,6.7,0.4,,reviewed,iscgem,iscgem
1922-10-11T14:49:57.440Z,-16.287,-72.705,75,7.21,mw,,,,,iscgem,iscgem912037,2022-04-25T23:42:11.432Z,"35 km N of El Cardo, Peru",earthquake,,23.6,0.47,,reviewed,iscgem,iscgem
1922-05-21T15:40:42.150Z,-34.101,-73.819,15,6.1,mw,,,,,iscgemsup,iscgemsup911903,2022-05-09T17:56:50.931Z,"187 km NW of Constitución, Chile",earthquake,,25,0.44,,reviewed,iscgemsup,iscgemsup
1922-05-11T06:45:30.410Z,11.463,-60.29,15,6.1,mw,,,,,iscgem,iscgem911897,2022-04-25T23:40:48.768Z,"57 km ENE of Scarborough, Trinidad and Tobago",earthquake,,20.1,0.24,,reviewed,iscgem,iscgem
1922-04-06T03:12:59.180Z,-14.089,-77.589,15,6.34,mw,,,,,iscgem,iscgem911856,2022-04-25T23:40:27.541Z,"144 km W of Paracas, Peru",earthquake,,25,0.41,,reviewed,iscgem,iscgem
1922-03-12T16:51:54.650Z,-39.205,-73.714,35,6.56,mw,,,,,iscgemsup,iscgemsup911840,2022-05-09T17:56:33.266Z,"72 km SW of Carahue, Chile",earthquake,,25,1.02,,reviewed,iscgemsup,iscgemsup
1922-02-16T03:14:47.930Z,11.317,-86.073,25,6.41,mw,,,,,iscgem,iscgem911826,2022-05-09T22:48:49.066Z,"19 km SW of Tola, Nicaragua",earthquake,,53.5,0.2,,reviewed,iscgem,iscgem
1922-01-17T03:50:28.100Z,-2.853,-71.438,475,7.9,mw,,,,,iscgem,iscgem911801,2022-04-25T23:39:41.293Z,"143 km ESE of San Antonio del Estrecho, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1922-01-06T14:11:07.650Z,-17.536,-72.639,15,6.76,mw,,,,,iscgem,iscgem911793,2022-04-25T23:39:38.946Z,"82 km SW of Islay (Matarani), Peru",earthquake,,9.9,0.29,,reviewed,iscgem,iscgem
1921-12-18T15:29:27.130Z,-3.918,-71.52,540,7.3,mw,,,,,iscgem,iscgem912389,2022-04-25T21:14:30.026Z,"130 km W of Puerto Nariño, Colombia",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1921-11-13T08:40:57.950Z,11.829,-71.459,15,6.35,mw,,,,,iscgem,iscgem912363,2022-04-25T23:45:18.809Z,"88 km E of Uribia, Colombia",earthquake,,42.7,0.39,,reviewed,iscgem,iscgem
1921-10-25T15:45:34.380Z,6.871,-82.484,15,6.01,mw,,,,,iscgem,iscgem912352,2022-04-25T23:45:08.855Z,"135 km SSE of Burica, Panama",earthquake,,12.2,0.22,,reviewed,iscgem,iscgem
1921-03-28T07:49:28.780Z,12.61,-87.216,65,7.2,mw,,,,,iscgem,iscgem912192,2022-04-25T23:43:15.890Z,"7 km SW of El Viejo, Nicaragua",earthquake,,50.3,0.34,,reviewed,iscgem,iscgem
1921-01-09T12:55:07.200Z,-13.386,-74.191,15,6.53,mw,,,,,iscgem,iscgem912145,2022-04-25T23:42:47.769Z,"12 km S of Chiara, Peru",earthquake,,25,0.48,,reviewed,iscgem,iscgem
1920-12-17T19:00:04.570Z,-31.905,-68.412,15,6.74,mw,,,,,iscgem,iscgem912690,2022-04-25T23:50:16.141Z,"26 km S of Nueve de Julio, Argentina",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1920-12-10T04:25:49.770Z,-39.102,-73.462,25,7.29,mw,,,,,iscgem,iscgem912683,2022-04-25T23:49:53.813Z,"50 km SSW of Carahue, Chile",earthquake,,25,0.56,,reviewed,iscgem,iscgem
1920-10-22T12:09:55.010Z,-21.602,-71.579,15,6.59,mw,,,,,iscgem,iscgem912646,2022-04-25T23:49:34.838Z,"152 km WNW of Tocopilla, Chile",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-10-07T20:54:03.070Z,-12.387,-71.094,15,6.5,mw,,,,,iscgem,iscgem912632,2022-04-25T23:49:00.226Z,"57 km NNE of Salvación, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
