time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-02-10T16:56:58.130Z,50.898,-179.338,33,3.9,mb,,,,1,us,usp0009nab,2020-02-20T20:06:46.856Z,"217 km WSW of Adak, Alaska",earthquake,,,,3,reviewed,us,us
2000-02-10T15:05:11.890Z,53.799,160.759,59.6,4.9,mb,,,,0.83,us,usp0009na8,2014-11-07T01:09:29.725Z,"163 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,4.5,,54,reviewed,us,us
2000-02-10T11:12:14.880Z,52.132,173.947,33,4.1,mb,,,,0.85,us,usp0009n9v,2014-11-07T01:09:29.236Z,"94 km SSE of Attu Station, Alaska",earthquake,,,,8,reviewed,us,us
2000-02-08T20:58:37.420Z,51.537,-176.259,59.1,4.8,mb,,,,1.07,us,usp0009n7m,2020-02-20T20:06:47.159Z,"45 km SE of Adak, Alaska",earthquake,,,,53,reviewed,us,us
2000-02-04T07:52:27.690Z,53.674,156.41,330.4,4.7,mb,,,,0.71,us,usp0009n1e,2014-11-07T01:09:26.585Z,"141 km WNW of Yelizovo, Russia",earthquake,,,,58,reviewed,us,us
2000-02-04T01:54:27.590Z,50.159,-178.797,33,4.6,mb,,,,0.88,us,usp0009n15,2020-02-20T20:06:48.399Z,"243 km SW of Adak, Alaska",earthquake,,,,14,reviewed,us,us
2000-02-02T10:07:36.390Z,51.952,177.891,142.7,4.4,mb,,,,0.9,us,usp0009myh,2014-11-07T01:09:25.548Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,14.1,,10,reviewed,us,us
2000-01-31T18:56:42.890Z,51.858,-179.171,102.2,4.6,mb,,,,0.86,us,usp0009mwm,2020-02-20T20:04:03.714Z,"174 km W of Adak, Alaska",earthquake,,9.4,,11,reviewed,us,us
2000-01-31T08:54:08.500Z,49.804,152.527,274.3,4.6,mb,,,,0.94,us,usp0009mvu,2014-11-07T01:09:22.950Z,"274 km WSW of Severo-Kuril’sk, Russia",earthquake,,12.6,,3,reviewed,us,us
2000-01-29T14:33:20.960Z,51.202,178.652,33,4.5,mb,,,,1.04,us,usp0009mtq,2014-11-07T01:09:22.680Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,19,reviewed,us,us
2000-01-25T17:33:10.200Z,52.091,-179.188,73.8,4.2,mb,,,,0.97,us,usp0009mnj,2020-02-20T20:04:04.648Z,"177 km W of Adak, Alaska",earthquake,,18.1,,2,reviewed,us,us
2000-01-23T13:44:23.070Z,55.551,162.04,33,4.3,mb,,,,0.57,us,usp0009mk4,2014-11-07T01:09:21.675Z,"80 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,5,reviewed,us,us
2000-01-22T21:40:33.320Z,51.116,-178.011,33,5.3,mwc,,,,0.82,us,usp0009mhh,2022-04-29T18:29:35.613Z,"127 km SW of Adak, Alaska",earthquake,,,,,reviewed,us,hrv
2000-01-21T14:31:37.760Z,51.098,-178.125,33,4.2,mb,,,,0.77,us,usp0009mfd,2020-02-20T20:04:05.892Z,"134 km SW of Adak, Alaska",earthquake,,,,8,reviewed,us,us
2000-01-21T09:48:26.690Z,51.294,179.044,33,3.6,mb,,,,1.08,us,usp0009mf3,2014-11-07T01:09:21.194Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,1,reviewed,us,us
2000-01-20T20:00:41.730Z,51.711,176.912,51.2,5.4,mwc,,,,0.83,us,usp0009me7,2022-04-29T18:29:21.147Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,5.3,,,reviewed,us,hrv
2000-01-20T11:51:29.970Z,51.424,-176.391,33,3.7,mb,,,,1.46,us,usp0009mds,2020-02-20T20:04:06.545Z,"52 km SSE of Adak, Alaska",earthquake,,,,3,reviewed,us,us
2000-01-19T15:52:56.790Z,51.648,-177.603,33,4.1,mb,,,,0.85,us,usp0009mca,2020-02-20T20:04:06.856Z,"71 km WSW of Adak, Alaska",earthquake,,,,11,reviewed,us,us
2000-01-18T21:40:38.420Z,51.09,-178.964,33,4,mb,,,,1.33,us,usp0009mb7,2020-02-20T20:04:07.154Z,"183 km WSW of Adak, Alaska",earthquake,,,,3,reviewed,us,us
2000-01-17T17:11:06.040Z,51.809,179.722,129.5,4.2,mb,,,,0.86,us,usp0009m9a,2014-11-07T01:09:20.167Z,"251 km W of Adak, Alaska",earthquake,,13,,4,reviewed,us,us
2000-01-17T15:53:45.340Z,53.076,159.941,64.6,3.8,mb,,,,0.97,us,usp0009m96,2014-11-07T01:09:20.155Z,"86 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,,6.3,,1,reviewed,us,us
2000-01-16T18:17:21.230Z,53.982,160.379,77.7,4.5,mb,,,,1.11,us,usp0009m81,2014-11-07T01:09:20.009Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,6.2,,13,reviewed,us,us
2000-01-16T15:00:53.160Z,50.637,158.258,33,3.7,mb,,,,1.4,us,usp0009m7x,2014-11-07T01:09:19.996Z,"east of the Kuril Islands",earthquake,,,,1,reviewed,us,us
2000-01-15T05:32:35.760Z,51.122,173.666,33,4.1,mb,,,,0.93,us,usp0009m5d,2014-11-07T01:09:19.671Z,"194 km S of Attu Station, Alaska",earthquake,,,,4,reviewed,us,us
2000-01-14T06:10:25.120Z,51.161,-178.36,39.5,3.9,mb,,,,1.11,us,usp0009m3x,2020-02-20T20:04:07.454Z,"143 km SW of Adak, Alaska",earthquake,,,,5,reviewed,us,us
2000-01-13T19:50:45.960Z,52.319,-177.19,33,3.2,mb,,,,1.02,us,usp0009m3c,2014-11-07T01:09:19.347Z,"62 km NW of Adak, Alaska",earthquake,,,,1,reviewed,us,us
2000-01-13T19:50:42.629Z,50.9672,-176.4725,26,3.5,ml,,,,0.24,ak,ak000ltlk06,2020-02-20T20:04:08.198Z,"101 km S of Adak, Alaska",earthquake,,2147.4,,,reviewed,ak,ak
2000-01-09T09:42:00.340Z,51.035,157.225,77.4,4.4,mb,,,,1.02,us,usp0009kya,2014-11-07T01:09:18.722Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,5.6,,13,reviewed,us,us
2000-01-05T22:01:15.020Z,51.165,179.018,33,4,mb,,,,1.33,us,usp0009kt5,2014-11-07T01:09:17.751Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,3,reviewed,us,us
2000-01-04T07:39:09.230Z,51.018,174.947,33,4.1,mb,,,,0.29,us,usp0009kr3,2014-11-07T01:09:17.057Z,"236 km SSE of Attu Station, Alaska",earthquake,,,,3,reviewed,us,us
2000-01-02T16:09:18.692Z,51.5558,-176.6957,53.6,2.6,ml,,,,0.35,ak,ak0003knljx,2020-02-20T20:04:09.748Z,"35 km S of Adak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2000-01-02T05:24:18.270Z,49.694,150.709,350,3,mb,,,,1.12,us,usp0009kmx,2014-11-07T01:09:16.047Z,"northwest of the Kuril Islands",earthquake,,,,1,reviewed,us,us
2000-01-01T11:02:45.470Z,51.711,179.188,94.7,4.2,mb,,,,0.81,us,usp0009kkr,2014-11-07T01:09:15.286Z,"288 km W of Adak, Alaska",earthquake,,,,3,reviewed,us,us
1999-12-31T18:47:17.140Z,52.868,159.979,53.9,5,mb,,,,0.92,us,usp0009kje,2014-11-07T01:09:12.929Z,"91 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,9.4,,46,reviewed,us,us
1999-12-31T05:52:45.900Z,53.539,153.895,498.8,4.5,mb,,,,1.01,us,usp0009kht,2014-11-07T01:09:12.837Z,"288 km NW of Ozernovskiy, Russia",earthquake,,12.2,,1,reviewed,us,us
1999-12-30T09:36:51.920Z,51.283,-176.275,33,4,mb,,,,1.06,us,usp0009kgc,2014-11-07T01:09:12.574Z,"70 km SSE of Adak, Alaska",earthquake,,,,1,reviewed,us,us
1999-12-30T07:48:58.500Z,51.855,177.936,93.3,4.1,mb,,,,1.21,us,usp0009kg7,2014-11-07T01:09:12.554Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,,,10,reviewed,us,us
1999-12-30T00:27:35.030Z,52.625,159.41,57.1,4.1,mb,,,,0.76,us,usp0009kfr,2014-11-07T01:09:12.505Z,"69 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,3,reviewed,us,us
1999-12-30T00:11:49.100Z,52.152,159.199,59.9,5.1,mb,,,,0.7,us,usp0009kfp,2014-11-07T01:09:12.488Z,"102 km SSE of Vilyuchinsk, Russia",earthquake,,,,68,reviewed,us,us
1999-12-29T16:21:48.340Z,51.38,-176.362,33,4.2,mb,,,,0.84,us,usp0009keu,2014-11-07T01:09:12.313Z,"58 km SSE of Adak, Alaska",earthquake,,,,6,reviewed,us,us
1999-12-27T20:52:35.010Z,51.807,-176.467,33,4.4,mb,,,,1.24,us,usp0009kcd,2014-11-07T01:09:11.936Z,"13 km ESE of Adak, Alaska",earthquake,,,,13,reviewed,us,us
1999-12-27T14:32:28.190Z,51.577,-176.838,33,3.5,mb,,,,1.26,us,usp0009kc3,2014-11-07T01:09:11.894Z,"35 km SSW of Adak, Alaska",earthquake,,,,2,reviewed,us,us
1999-12-26T19:01:13.460Z,51.019,179.416,33,3.9,mb,,,,0.45,us,usp0009kb6,2014-11-07T01:09:11.796Z,"290 km WSW of Adak, Alaska",earthquake,,,,3,reviewed,us,us
1999-12-26T09:08:39.360Z,52.229,171.18,33,4.3,mb,,,,1.08,us,usp0009kaq,2014-11-07T01:09:11.756Z,"152 km WSW of Attu Station, Alaska",earthquake,,,,2,reviewed,us,us
1999-12-25T18:25:12.680Z,53.585,153.965,470.3,4.2,mb,,,,0.97,us,usp0009k9r,2014-11-07T01:09:11.329Z,"289 km NW of Ozernovskiy, Russia",earthquake,,11.2,,3,reviewed,us,us
1999-12-23T10:21:30.200Z,51.62,176.907,33,3.8,mb,,,,1.46,us,usp0009k6n,2014-11-07T01:09:10.960Z,"288 km ESE of Attu Station, Alaska",earthquake,,,,1,reviewed,us,us
1999-12-21T03:04:26.340Z,53.381,153.654,495.5,4.2,mb,,,,0.6,us,usp0009k36,2014-11-07T01:09:10.453Z,"285 km NW of Ozernovskiy, Russia",earthquake,,6.9,,16,reviewed,us,us
1999-12-11T18:41:27.170Z,55.643,166.293,33,4.3,mb,,,,1.4,us,usp0009jra,2014-11-07T01:09:08.972Z,"247 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,1,reviewed,us,us
1999-12-11T02:55:17.140Z,51.089,-179.382,33,5.1,mwc,,,,0.88,us,usp0009jqd,2022-04-29T18:20:47.190Z,"209 km WSW of Adak, Alaska",earthquake,,,,,reviewed,us,hrv
1999-12-10T13:42:12.670Z,54.661,165.642,33,4,mb,,,,1.23,us,usp0009jpk,2014-11-07T01:09:08.632Z,"265 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
1999-12-10T12:13:02.050Z,51.719,-178.392,33,4,mb,,,,1.45,us,usp0009jpg,2020-02-20T19:59:37.631Z,"122 km W of Adak, Alaska",earthquake,,,,2,reviewed,us,us
1999-12-09T13:49:40.070Z,54.982,165.55,33,4.6,mb,,,,1.06,us,usp0009jnf,2014-11-07T01:09:08.479Z,"238 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,3,reviewed,us,us
1999-12-09T13:35:24.810Z,54.958,165.694,33,4.7,ms,,,,0.93,us,usp0009jne,2014-11-07T01:09:08.469Z,"247 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,37,reviewed,us,us
1999-12-09T04:19:55.840Z,55.308,165.357,33,4.2,mb,,,,0.96,us,usp0009jn1,2014-11-07T01:09:08.368Z,"207 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,3,reviewed,us,us
1999-12-09T04:08:41.540Z,54.934,165.735,33,4,mb,,,,0.69,us,usp0009jn0,2014-11-07T01:09:08.366Z,"250 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
1999-12-09T03:51:42.670Z,54.983,165.579,33,4.4,mb,,,,0.82,us,usp0009jmy,2014-11-07T01:09:08.360Z,"239 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,13,reviewed,us,us
1999-12-09T02:24:27.870Z,54.86,165.823,33,4.1,mb,,,,1,us,usp0009jmt,2014-11-07T01:09:08.337Z,"260 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,1,reviewed,us,us
1999-12-09T02:15:02.020Z,55.035,165.532,33,4.1,mb,,,,0.57,us,usp0009jms,2014-11-07T01:09:08.334Z,"233 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,1,reviewed,us,us
1999-12-06T01:45:34.490Z,55.041,165.484,57.5,4.6,mb,,,,1.03,us,usp0009jh0,2014-11-07T01:09:06.823Z,"230 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,30,reviewed,us,us
1999-12-04T08:46:56.690Z,51.473,-178.421,33,5.2,mwc,,,,0.95,us,usp0009jfb,2022-04-29T18:19:39.445Z,"131 km WSW of Adak, Alaska",earthquake,,,,,reviewed,us,hrv
1999-12-02T16:58:17.820Z,55.157,165.362,33,4,mb,,,,0.83,us,usp0009jdc,2014-11-07T01:09:05.159Z,"217 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
1999-12-01T16:59:22.830Z,54.512,162.49,33,4.5,mb,,,,1.16,us,usp0009jcb,2014-11-07T01:09:04.182Z,"191 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,12,reviewed,us,us
1999-11-30T05:51:56.460Z,51.926,153.354,394.2,4.1,mb,,,,1.33,us,usp0009jay,2014-11-07T01:09:01.681Z,"222 km W of Ozernovskiy, Russia",earthquake,,9.6,,4,reviewed,us,us
1999-11-28T13:00:48.580Z,55.511,162.987,33,4.2,mb,,,,1.05,us,usp0009j8m,2014-11-07T01:09:01.258Z,"86 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,9,reviewed,us,us
