time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-03-08T22:41:05.600Z,16.922,-100.108,29.7,4.2,md,,,,,us,usp0009pf2,2014-11-07T01:09:40.248Z,"3 km WSW of Los Mogotes, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-08T20:59:50.860Z,33.062,-109.392,0,2.6,ml,6,,,0.14,rusms,rusms00001764,2022-06-09T21:12:00.837Z,"3 km SW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2000-03-08T12:14:48.340Z,13.624,-92.158,33,4.2,md,,,,1.2,us,usp0009pec,2014-11-07T01:09:40.076Z,"78 km SSW of Champerico, Guatemala",earthquake,,,,,reviewed,us,unm
2000-03-08T06:34:52.900Z,17.926,-101.927,10,3.9,md,,,,,us,usp0009pe4,2014-11-07T01:09:40.049Z,"14 km WSW of La Unión, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-08T03:29:38.800Z,18.006,-103.356,10,4.1,md,,,,,us,usp0009pdy,2014-11-07T01:09:40.033Z,"63 km SSE of La Placita de Morelos, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-08T02:22:05.410Z,28.279,-112.992,10,4,mb,,,,1.34,us,usp0009pdw,2014-11-07T01:09:40.029Z,"76 km ESE of San Luis, Mexico",earthquake,,,,1,reviewed,us,us
2000-03-07T21:49:02.710Z,33.193,-109.456,0,2.8,ml,9,,,0.95,rusms,rusms00001763,2022-06-09T21:12:00.830Z,"15 km NNW of Morenci, Arizona",explosion,,,,,reviewed,us,us
2000-03-07T04:32:16.500Z,19.146,-104.205,10,5.4,mwc,,,,1.31,us,usp0009pcu,2022-04-29T18:34:32.576Z,"7 km ENE of Jalipa, Mexico",earthquake,,,,,reviewed,us,hrv
2000-03-06T13:07:16.810Z,14.818,-92.46,79.6,4,mb,,,,1.25,us,usp0009pc6,2014-11-07T01:09:39.751Z,"5 km SSW of Mazatán, Mexico",earthquake,,7.1,,11,reviewed,us,us
2000-03-06T06:57:02.400Z,17.869,-101.813,70.6,4,md,,,,,us,usp0009pbm,2014-11-07T01:09:39.698Z,"11 km WNW of Lagunillas, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-05T15:42:57.110Z,11.209,-86.951,101.6,3.8,mb,,,,1.25,us,usp0009pam,2014-11-07T01:09:39.518Z,"79 km SW of Masachapa, Nicaragua",earthquake,,15,,5,reviewed,us,us
2000-03-05T15:14:45.400Z,17.767,-98.162,16,3.6,md,,,,,us,usp0009paj,2014-11-07T01:09:39.512Z,"6 km S of Santa Cruz Tacache de Mina, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-05T13:55:40.900Z,16.638,-97.53,42.8,4,md,,,,,us,usp0009pac,2014-11-07T01:09:39.486Z,"3 km W of Santiago Amoltepec, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-05T10:55:30.200Z,12.551,-86.626,162.1,4.7,mb,,,,1.12,us,usp0009pa7,2014-11-07T01:09:39.440Z,"15 km SSW of Larreynaga, Nicaragua",earthquake,,,,58,reviewed,us,us
2000-03-05T09:53:44.700Z,16.998,-100.653,5,3.5,md,,,,,us,usp0009p9z,2014-11-07T01:09:39.407Z,"17 km S of Tetitlán, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-05T09:07:57.890Z,14.356,-92.821,60.5,4.5,mb,,,,0.89,us,usp0009p9u,2014-11-07T01:09:39.218Z,"59 km SW of Puerto Madero, Mexico",earthquake,,6.5,,24,reviewed,us,us
2000-03-05T03:56:33.070Z,10.212,-86.09,33,4.1,mb,,,,1.19,us,usp0009p9m,2014-11-07T01:09:39.174Z,"55 km W of Santa Cruz, Costa Rica",earthquake,,,,7,reviewed,us,us
2000-03-04T20:55:23.900Z,18.858,-98.576,0,4.1,md,,,,,us,usp0009p95,2014-11-07T01:09:39.076Z,"3 km NE of Tulcingo, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-04T05:18:52.800Z,15.639,-98.806,11.1,3.7,md,,,,,us,usp0009p8e,2014-11-07T01:09:38.900Z,"86 km SSW of Santiago Tepextla, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-04T04:06:02.030Z,18.046,-98.202,10,3.6,md,,,,0.57,us,usp0009p8c,2014-11-07T01:09:38.890Z,"9 km WSW of Guadalupe Santa Ana, Mexico",earthquake,,,,,reviewed,us,unm
2000-03-04T03:11:45.650Z,32.976,-115.558,7.831,2.68,ml,0,49.8,0.1533,0.236,ci,ci3323152,2016-04-02T17:30:18.602Z,"3km W of Brawley, CA",earthquake,,0.895,,39,reviewed,ci,ci
2000-03-04T03:10:53.800Z,32.983,-115.556,10.524,2.89,ml,0,48.2,0.006866,0.269,ci,ci9141582,2016-02-16T21:29:27.735Z,"2km WNW of Brawley, California",earthquake,,0.408,,111,reviewed,ci,ci
2000-03-04T02:37:54.410Z,10.705,-86.695,33,4.6,mb,,,,1.15,us,usp0009p88,2014-11-07T01:09:38.772Z,"108 km SW of San Juan del Sur, Nicaragua",earthquake,,,,3,reviewed,us,us
2000-03-03T21:50:50.400Z,18.011,-101.186,63.5,4.2,md,,,,,us,usp0009p7x,2014-11-07T01:09:38.400Z,"17 km NE of Vallecitos de Zaragoza, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-03T08:55:48.280Z,32.1046667,-114.9885,5.963,2.66,mc,6,273,0.5799,0.34,ci,ci9141464,2016-02-16T11:41:52.646Z,"10km S of Estacion Coahuila, B.C., MX",earthquake,2.6,31.61,,5,reviewed,ci,ci
2000-03-02T20:53:23.900Z,10.276,-86.779,7.2,4.4,mb,,,,,us,usp0009p6k,2014-11-07T01:09:37.902Z,"126 km WSW of Sardinal, Costa Rica",earthquake,,,,3,reviewed,casc,us
2000-03-02T20:25:15.740Z,10.65,-86.546,33,4.3,mb,,,,1.26,us,usp0009p6h,2014-11-07T01:09:37.870Z,"99 km W of Sardinal, Costa Rica",earthquake,,,,4,reviewed,us,us
2000-03-02T19:20:15.600Z,16.072,-97.027,16,4.3,md,,,,,us,usp0009p6f,2014-11-07T01:09:37.857Z,"6 km ESE of San Gabriel Mixtepec, Mexico",earthquake,,,,,reviewed,unm,unm
2000-03-02T17:51:16.360Z,32.18,-114.967,5.954,2.53,mc,0,245.9,0.5113,0.271,ci,ci9141360,2016-02-16T11:41:47.272Z,"4km ESE of Estacion Coahuila, B.C., MX",earthquake,,,,5,reviewed,ci,ci
2000-03-02T06:03:03.820Z,26.111,-111.67,10,4.4,mb,,,,1.17,us,usp0009p61,2014-11-07T01:09:37.701Z,"33 km WNW of Loreto, Mexico",earthquake,,,,9,reviewed,us,us
